Date,Price,IR
1982-07-27,351.3,4.3
1982-07-28,347.0,4.3
1982-07-29,342.5,4.3
1982-07-30,342.9,4.3
1982-08-02,351.4,4.3
1982-08-03,349.3,4.3
1982-08-04,346.3,4.3
1982-08-05,346.5,4.3
1982-08-06,344.8,4.3
1982-08-09,336.0,4.3
1982-08-10,338.3,4.3
1982-08-11,333.5,4.3
1982-08-12,334.8,4.3
1982-08-13,338.0,4.3
1982-08-16,341.8,4.3
1982-08-17,337.8,4.3
1982-08-18,357.8,4.3
1982-08-19,356.7,4.3
1982-08-20,386.5,4.3
1982-08-23,394.5,4.3
1982-08-24,407.8,4.3
1982-08-25,401.0,4.3
1982-08-26,417.0,4.3
1982-08-27,418.0,4.3
1982-08-30,418.0,4.3
1982-08-31,411.5,4.3
1982-09-01,405.3,4.3
1982-09-02,409.8,4.3
1982-09-03,455.0,4.3
1982-09-06,474.0,4.3
1982-09-07,481.0,4.3
1982-09-08,458.0,4.3
1982-09-09,466.0,4.3
1982-09-10,453.0,4.3
1982-09-13,439.0,4.3
1982-09-14,454.3,4.3
1982-09-15,443.3,4.3
1982-09-16,448.5,4.3
1982-09-17,441.5,4.3
1982-09-20,424.3,4.3
1982-09-21,426.5,4.3
1982-09-22,443.8,4.3
1982-09-23,435.9,4.3
1982-09-24,431.0,4.3
1982-09-27,413.8,4.3
1982-09-28,410.5,4.3
1982-09-29,409.8,4.3
1982-09-30,397.0,4.3
1982-10-01,402.0,4.3
1982-10-04,387.5,4.3
1982-10-05,390.3,4.3
1982-10-06,404.0,4.3
1982-10-07,418.5,4.3
1982-10-08,433.0,4.3
1982-10-11,430.0,4.3
1982-10-12,441.3,4.3
1982-10-13,428.8,4.3
1982-10-14,448.0,4.3
1982-10-15,432.5,4.3
1982-10-18,428.3,4.3
1982-10-19,441.5,4.3
1982-10-20,422.0,4.3
1982-10-21,432.5,4.3
1982-10-22,428.0,4.3
1982-10-25,418.6,4.3
1982-10-26,419.3,4.3
1982-10-27,417.8,4.3
1982-10-28,418.3,4.3
1982-10-29,423.3,4.3
1982-11-01,427.3,4.3
1982-11-02,431.0,4.3
1982-11-03,427.5,4.3
1982-11-04,424.8,4.3
1982-11-05,417.5,4.3
1982-11-08,407.3,4.3
1982-11-09,409.3,4.3
1982-11-10,411.0,4.3
1982-11-11,401.3,4.3
1982-11-12,398.0,4.3
1982-11-15,403.3,4.3
1982-11-16,407.5,4.3
1982-11-17,412.5,4.3
1982-11-18,408.5,4.3
1982-11-19,417.6,4.3
1982-11-22,410.5,4.3
1982-11-23,406.0,4.3
1982-11-24,409.3,4.3
1982-11-25,410.5,4.3
1982-11-26,417.8,4.3
1982-11-29,434.0,4.3
1982-11-30,436.0,4.3
1982-12-01,440.3,4.3
1982-12-02,446.3,4.3
1982-12-03,441.3,4.3
1982-12-06,445.3,4.3
1982-12-07,454.5,4.3
1982-12-08,445.0,4.3
1982-12-09,437.5,4.3
1982-12-10,435.8,4.3
1982-12-13,438.8,4.3
1982-12-14,449.4,4.3
1982-12-15,437.5,4.3
1982-12-16,440.3,4.3
1982-12-17,437.0,4.3
1982-12-20,440.3,4.3
1982-12-21,442.3,4.3
1982-12-22,447.3,4.3
1982-12-23,445.8,4.3
1982-12-24,445.8,4.3
1982-12-27,445.8,4.3
1982-12-28,445.8,4.3
1982-12-29,460.5,4.3
1982-12-30,456.9,4.3
1982-12-31,456.9,4.3
1983-01-03,456.9,4.3
1983-01-04,449.5,4.3
1983-01-05,454.0,4.3
1983-01-06,454.5,4.3
1983-01-07,465.0,4.3
1983-01-10,474.0,4.3
1983-01-11,484.5,4.3
1983-01-12,480.5,4.3
1983-01-13,488.3,4.3
1983-01-14,483.3,4.3
1983-01-17,498.5,4.3
1983-01-18,485.0,4.3
1983-01-19,495.5,4.3
1983-01-20,487.3,4.3
1983-01-21,485.0,4.3
1983-01-24,476.0,4.3
1983-01-25,488.8,4.3
1983-01-26,486.5,4.3
1983-01-27,496.5,4.3
1983-01-28,493.8,4.3
1983-01-31,499.5,4.3
1983-02-01,508.5,4.3
1983-02-02,498.3,4.3
1983-02-03,503.5,4.3
1983-02-04,498.5,4.3
1983-02-07,490.3,4.3
1983-02-08,497.3,4.3
1983-02-09,492.3,4.3
1983-02-10,496.0,4.3
1983-02-11,504.5,4.3
1983-02-14,500.5,4.3
1983-02-15,509.3,4.3
1983-02-16,508.5,4.3
1983-02-17,504.8,4.3
1983-02-18,503.5,4.3
1983-02-21,504.5,4.3
1983-02-22,485.5,4.3
1983-02-23,470.3,4.3
1983-02-24,475.0,4.3
1983-02-25,464.8,4.3
1983-02-28,408.5,4.3
1983-03-01,414.0,4.3
1983-03-02,430.0,4.3
1983-03-03,429.5,4.3
1983-03-04,412.5,4.3
1983-03-07,420.8,4.3
1983-03-08,417.5,4.3
1983-03-09,426.0,4.3
1983-03-10,434.8,4.3
1983-03-11,420.5,4.3
1983-03-14,428.5,4.3
1983-03-15,434.5,4.3
1983-03-16,419.0,4.3
1983-03-17,416.5,4.3
1983-03-18,421.8,4.3
1983-03-21,414.5,4.3
1983-03-22,421.3,4.3
1983-03-23,410.0,4.3
1983-03-24,415.5,4.3
1983-03-25,411.8,4.3
1983-03-28,408.8,4.3
1983-03-29,412.8,4.3
1983-03-30,418.0,4.3
1983-03-31,414.8,4.3
1983-04-01,414.8,4.3
1983-04-04,414.8,4.3
1983-04-05,426.8,4.3
1983-04-06,428.5,4.3
1983-04-07,425.8,4.3
1983-04-08,421.3,4.3
1983-04-11,426.8,4.3
1983-04-12,432.8,4.3
1983-04-13,429.3,4.3
1983-04-14,435.5,4.3
1983-04-15,436.5,4.3
1983-04-18,443.0,4.3
1983-04-19,439.5,4.3
1983-04-20,433.8,4.3
1983-04-21,439.5,4.3
1983-04-22,437.0,4.3
1983-04-25,441.5,4.3
1983-04-26,435.5,4.3
1983-04-27,434.3,4.3
1983-04-28,428.5,4.3
1983-04-29,429.3,4.3
1983-05-02,429.3,4.3
1983-05-03,433.5,4.3
1983-05-04,432.8,4.3
1983-05-05,433.8,4.3
1983-05-06,431.3,4.3
1983-05-09,434.0,4.3
1983-05-10,443.8,4.3
1983-05-11,443.0,4.3
1983-05-12,439.8,4.3
1983-05-13,441.3,4.3
1983-05-16,436.3,4.3
1983-05-17,440.8,4.3
1983-05-18,442.8,4.3
1983-05-19,442.6,4.3
1983-05-20,438.8,4.3
1983-05-23,432.8,4.3
1983-05-24,436.8,4.3
1983-05-25,441.8,4.3
1983-05-26,440.0,4.3
1983-05-27,437.3,4.3
1983-05-30,437.3,4.3
1983-05-31,437.5,4.3
1983-06-01,410.0,4.3
1983-06-02,412.5,4.3
1983-06-03,411.5,4.3
1983-06-06,407.8,4.3
1983-06-07,400.3,4.3
1983-06-08,403.0,4.3
1983-06-09,407.8,4.3
1983-06-10,411.3,4.3
1983-06-13,413.0,4.3
1983-06-14,407.9,4.3
1983-06-15,408.3,4.3
1983-06-16,412.5,4.3
1983-06-17,415.5,4.3
1983-06-20,415.8,4.3
1983-06-21,414.8,4.3
1983-06-22,420.5,4.3
1983-06-23,420.5,4.3
1983-06-24,423.5,4.3
1983-06-27,419.5,4.3
1983-06-28,416.0,4.3
1983-06-29,414.9,4.3
1983-06-30,416.0,4.3
1983-07-01,416.3,4.3
1983-07-04,416.0,4.3
1983-07-05,410.8,4.3
1983-07-06,411.7,4.3
1983-07-07,412.3,4.3
1983-07-08,426.0,4.3
1983-07-11,430.5,4.3
1983-07-12,429.0,4.3
1983-07-13,427.3,4.3
1983-07-14,426.3,4.3
1983-07-15,422.3,4.3
1983-07-18,422.4,4.3
1983-07-19,423.8,4.3
1983-07-20,428.3,4.3
1983-07-21,429.8,4.3
1983-07-22,423.5,4.3
1983-07-25,422.0,4.3
1983-07-26,425.5,4.3
1983-07-27,426.3,4.3
1983-07-28,425.5,4.3
1983-07-29,422.0,4.3
1983-08-01,411.3,4.3
1983-08-02,414.3,4.3
1983-08-03,411.0,4.3
1983-08-04,414.0,4.3
1983-08-05,409.8,4.3
1983-08-08,408.5,4.3
1983-08-09,413.0,4.3
1983-08-10,408.3,4.3
1983-08-11,411.8,4.3
1983-08-12,412.5,4.3
1983-08-15,416.0,4.3
1983-08-16,420.5,4.3
1983-08-17,422.5,4.3
1983-08-18,421.5,4.3
1983-08-19,417.8,4.3
1983-08-22,421.8,4.3
1983-08-23,426.4,4.3
1983-08-24,424.0,4.3
1983-08-25,423.3,4.3
1983-08-26,417.0,4.3
1983-08-29,417.0,4.3
1983-08-30,418.1,4.3
1983-08-31,414.3,4.3
1983-09-01,416.6,4.3
1983-09-02,417.5,4.3
1983-09-05,419.1,4.3
1983-09-06,418.3,4.3
1983-09-07,413.3,4.3
1983-09-08,414.0,4.3
1983-09-09,414.8,4.3
1983-09-12,415.8,4.3
1983-09-13,406.8,4.3
1983-09-14,401.8,4.3
1983-09-15,405.3,4.3
1983-09-16,405.5,4.3
1983-09-19,412.3,4.3
1983-09-20,412.4,4.3
1983-09-21,411.3,4.3
1983-09-22,407.8,4.3
1983-09-23,413.0,4.3
1983-09-26,415.0,4.3
1983-09-27,412.3,4.3
1983-09-28,413.6,4.3
1983-09-29,408.8,4.3
1983-09-30,405.0,4.3
1983-10-03,389.0,4.3
1983-10-04,393.5,4.3
1983-10-05,389.5,4.3
1983-10-06,394.0,4.3
1983-10-07,397.4,4.3
1983-10-10,401.0,4.3
1983-10-11,399.0,4.3
1983-10-12,394.8,4.3
1983-10-13,398.7,4.3
1983-10-14,398.8,4.3
1983-10-17,395.0,4.3
1983-10-18,397.3,4.3
1983-10-19,394.0,4.3
1983-10-20,389.8,4.3
1983-10-21,394.3,4.3
1983-10-24,394.5,4.3
1983-10-25,398.0,4.3
1983-10-26,392.6,4.3
1983-10-27,384.5,4.3
1983-10-28,387.8,4.3
1983-10-31,382.0,4.3
1983-11-01,377.8,4.3
1983-11-02,383.0,4.3
1983-11-03,377.8,4.3
1983-11-04,381.0,4.3
1983-11-07,379.0,4.3
1983-11-08,382.3,4.3
1983-11-09,383.0,4.3
1983-11-10,381.8,4.3
1983-11-11,382.0,4.3
1983-11-14,382.6,4.3
1983-11-15,383.3,4.3
1983-11-16,383.3,4.3
1983-11-17,375.8,4.3
1983-11-18,375.3,4.3
1983-11-21,374.3,4.3
1983-11-22,376.5,4.3
1983-11-23,375.8,4.3
1983-11-24,375.5,4.3
1983-11-25,376.1,4.3
1983-11-28,394.3,4.3
1983-11-29,391.5,4.3
1983-11-30,405.0,4.3
1983-12-01,399.3,4.3
1983-12-02,400.8,4.3
1983-12-05,397.3,4.3
1983-12-06,397.0,4.3
1983-12-07,399.8,4.3
1983-12-08,401.0,4.3
1983-12-09,388.8,4.3
1983-12-12,391.3,4.3
1983-12-13,389.2,4.3
1983-12-14,389.0,4.3
1983-12-15,388.8,4.3
1983-12-16,377.3,4.3
1983-12-19,375.0,4.3
1983-12-20,378.1,4.3
1983-12-21,378.6,4.3
1983-12-22,378.9,4.3
1983-12-23,378.9,4.3
1983-12-26,378.9,4.3
1983-12-27,378.9,4.3
1983-12-28,378.0,4.3
1983-12-29,382.4,4.3
1983-12-30,382.4,4.3
1984-01-02,382.4,4.3
1984-01-03,383.0,4.3
1984-01-04,374.0,4.3
1984-01-05,375.3,4.3
1984-01-06,375.3,4.3
1984-01-09,365.3,4.3
1984-01-10,371.3,4.3
1984-01-11,367.8,4.3
1984-01-12,368.5,4.3
1984-01-13,373.3,4.3
1984-01-16,369.1,4.3
1984-01-17,367.8,4.3
1984-01-18,368.8,4.3
1984-01-19,374.8,4.3
1984-01-20,371.3,4.3
1984-01-23,371.4,4.3
1984-01-24,365.1,4.3
1984-01-25,366.5,4.3
1984-01-26,367.0,4.3
1984-01-27,370.0,4.3
1984-01-30,369.9,4.3
1984-01-31,373.8,4.3
1984-02-01,378.2,4.3
1984-02-02,383.3,4.3
1984-02-03,383.1,4.3
1984-02-06,380.8,4.3
1984-02-07,379.8,4.3
1984-02-08,386.3,4.3
1984-02-09,383.0,4.3
1984-02-10,377.7,4.3
1984-02-13,376.9,4.3
1984-02-14,376.0,4.3
1984-02-15,383.0,4.3
1984-02-16,383.9,4.3
1984-02-17,382.2,4.3
1984-02-20,385.3,4.3
1984-02-21,389.0,4.3
1984-02-22,395.3,4.3
1984-02-23,398.3,4.3
1984-02-24,395.8,4.3
1984-02-27,393.5,4.3
1984-02-28,399.3,4.3
1984-02-29,394.3,4.3
1984-03-01,392.8,4.3
1984-03-02,399.0,4.3
1984-03-05,405.9,4.3
1984-03-06,402.5,4.3
1984-03-07,398.8,4.3
1984-03-08,397.3,4.3
1984-03-09,399.9,4.3
1984-03-12,395.8,4.3
1984-03-13,397.3,4.3
1984-03-14,399.8,4.3
1984-03-15,394.5,4.3
1984-03-16,392.8,4.3
1984-03-19,393.6,4.3
1984-03-20,393.9,4.3
1984-03-21,392.4,4.3
1984-03-22,389.4,4.3
1984-03-23,387.9,4.3
1984-03-26,387.4,4.3
1984-03-27,388.9,4.3
1984-03-28,385.8,4.3
1984-03-29,390.3,4.3
1984-03-30,388.5,4.3
1984-04-02,387.2,4.3
1984-04-03,380.4,4.3
1984-04-04,381.3,4.3
1984-04-05,381.2,4.3
1984-04-06,380.3,4.3
1984-04-09,382.4,4.3
1984-04-10,381.4,4.3
1984-04-11,384.5,4.3
1984-04-12,381.9,4.3
1984-04-13,379.3,4.3
1984-04-16,380.1,4.3
1984-04-17,380.2,4.3
1984-04-18,380.5,4.3
1984-04-19,384.9,4.3
1984-04-20,384.9,4.3
1984-04-23,384.9,4.3
1984-04-24,383.3,4.3
1984-04-25,382.3,4.3
1984-04-26,379.9,4.3
1984-04-27,379.3,4.3
1984-04-30,375.8,4.3
1984-05-01,376.5,4.3
1984-05-02,377.4,4.3
1984-05-03,378.5,4.3
1984-05-04,376.7,4.3
1984-05-07,376.7,4.3
1984-05-08,371.5,4.3
1984-05-09,372.6,4.3
1984-05-10,371.8,4.3
1984-05-11,372.5,4.3
1984-05-14,372.6,4.3
1984-05-15,373.3,4.3
1984-05-16,375.3,4.3
1984-05-17,376.5,4.3
1984-05-18,375.6,4.3
1984-05-21,380.8,4.3
1984-05-22,379.5,4.3
1984-05-23,378.6,4.3
1984-05-24,375.7,4.3
1984-05-25,384.2,4.3
1984-05-28,384.2,4.3
1984-05-29,385.6,4.3
1984-05-30,386.4,4.3
1984-05-31,384.3,4.3
1984-06-01,393.8,4.3
1984-06-04,391.0,4.3
1984-06-05,393.8,4.3
1984-06-06,391.7,4.3
1984-06-07,392.2,4.3
1984-06-08,386.0,4.3
1984-06-11,382.5,4.3
1984-06-12,375.0,4.3
1984-06-13,374.0,4.3
1984-06-14,375.6,4.3
1984-06-15,368.0,4.3
1984-06-18,367.9,4.3
1984-06-19,370.6,4.3
1984-06-20,370.0,4.3
1984-06-21,370.8,4.3
1984-06-22,374.3,4.3
1984-06-25,369.3,4.3
1984-06-26,369.5,4.3
1984-06-27,369.3,4.3
1984-06-28,372.9,4.3
1984-06-29,373.1,4.3
1984-07-02,370.0,4.3
1984-07-03,368.4,4.3
1984-07-04,369.0,4.3
1984-07-05,364.8,4.3
1984-07-06,353.3,4.3
1984-07-09,338.5,4.3
1984-07-10,344.3,4.3
1984-07-11,339.3,4.3
1984-07-12,341.2,4.3
1984-07-13,345.0,4.3
1984-07-16,350.1,4.3
1984-07-17,347.2,4.3
1984-07-18,345.8,4.3
1984-07-19,350.2,4.3
1984-07-20,342.0,4.3
1984-07-23,335.0,4.3
1984-07-24,338.5,4.3
1984-07-25,341.8,4.3
1984-07-26,344.2,4.3
1984-07-27,335.3,4.3
1984-07-30,338.5,4.3
1984-07-31,342.4,4.3
1984-08-01,339.0,4.3
1984-08-02,344.0,4.3
1984-08-03,349.3,4.3
1984-08-06,349.3,4.3
1984-08-07,342.0,4.3
1984-08-08,344.5,4.3
1984-08-09,344.3,4.3
1984-08-10,346.8,4.3
1984-08-13,343.5,4.3
1984-08-14,354.0,4.3
1984-08-15,350.9,4.3
1984-08-16,352.3,4.3
1984-08-17,352.0,4.3
1984-08-20,349.3,4.3
1984-08-21,346.0,4.3
1984-08-22,345.0,4.3
1984-08-23,351.3,4.3
1984-08-24,350.0,4.3
1984-08-27,350.0,4.3
1984-08-28,349.8,4.3
1984-08-29,350.5,4.3
1984-08-30,347.3,4.3
1984-08-31,348.3,4.3
1984-09-03,344.5,4.3
1984-09-04,341.2,4.3
1984-09-05,338.3,4.3
1984-09-06,340.5,4.3
1984-09-07,339.8,4.3
1984-09-10,338.5,4.3
1984-09-11,340.3,4.3
1984-09-12,338.5,4.3
1984-09-13,336.9,4.3
1984-09-14,341.5,4.3
1984-09-17,335.3,4.3
1984-09-18,336.8,4.3
1984-09-19,340.0,4.3
1984-09-20,338.8,4.3
1984-09-21,343.5,4.3
1984-09-24,347.8,4.3
1984-09-25,345.0,4.3
1984-09-26,346.1,4.3
1984-09-27,345.3,4.3
1984-09-28,343.8,4.3
1984-10-01,345.4,4.3
1984-10-02,345.3,4.3
1984-10-03,348.5,4.3
1984-10-04,346.3,4.3
1984-10-05,343.8,4.3
1984-10-08,341.6,4.3
1984-10-09,341.0,4.3
1984-10-10,337.8,4.3
1984-10-11,338.1,4.3
1984-10-12,338.9,4.3
1984-10-15,338.7,4.3
1984-10-16,339.5,4.3
1984-10-17,340.6,4.3
1984-10-18,339.5,4.3
1984-10-19,339.5,4.3
1984-10-22,338.4,4.3
1984-10-23,340.0,4.3
1984-10-24,340.0,4.3
1984-10-25,338.5,4.3
1984-10-26,337.6,4.3
1984-10-29,336.3,4.3
1984-10-30,335.5,4.3
1984-10-31,333.5,4.3
1984-11-01,333.8,4.3
1984-11-02,343.1,4.3
1984-11-05,342.5,4.3
1984-11-06,346.1,4.3
1984-11-07,347.6,4.3
1984-11-08,347.1,4.3
1984-11-09,346.8,4.3
1984-11-12,345.8,4.3
1984-11-13,350.5,4.3
1984-11-14,345.8,4.3
1984-11-15,343.8,4.3
1984-11-16,345.0,4.3
1984-11-19,343.4,4.3
1984-11-20,342.7,4.3
1984-11-21,340.3,4.3
1984-11-22,342.0,4.3
1984-11-23,341.5,4.3
1984-11-26,336.9,4.3
1984-11-27,332.9,4.3
1984-11-28,329.0,4.3
1984-11-29,330.6,4.3
1984-11-30,329.0,4.3
1984-12-03,329.5,4.3
1984-12-04,332.0,4.3
1984-12-05,329.9,4.3
1984-12-06,330.8,4.3
1984-12-07,327.0,4.3
1984-12-10,326.3,4.3
1984-12-11,326.8,4.3
1984-12-12,324.5,4.3
1984-12-13,324.3,4.3
1984-12-14,322.5,4.3
1984-12-17,315.0,4.3
1984-12-18,309.0,4.3
1984-12-19,309.3,4.3
1984-12-20,307.5,4.3
1984-12-21,311.0,4.3
1984-12-24,311.0,4.3
1984-12-25,311.0,4.3
1984-12-26,311.0,4.3
1984-12-27,311.0,4.3
1984-12-28,309.2,4.3
1984-12-31,308.3,4.3
1985-01-01,308.3,4.3
1985-01-02,305.5,4.3
1985-01-03,302.3,4.3
1985-01-04,303.2,4.3
1985-01-07,298.3,4.3
1985-01-08,302.0,4.3
1985-01-09,300.5,4.3
1985-01-10,303.8,4.3
1985-01-11,304.3,4.3
1985-01-14,299.0,4.3
1985-01-15,301.8,4.3
1985-01-16,302.7,4.3
1985-01-17,305.5,4.3
1985-01-18,308.0,4.3
1985-01-21,307.3,4.3
1985-01-22,306.9,4.3
1985-01-23,300.3,4.3
1985-01-24,300.9,4.3
1985-01-25,298.9,4.3
1985-01-28,297.8,4.3
1985-01-29,303.3,4.3
1985-01-30,302.9,4.3
1985-01-31,306.7,4.3
1985-02-01,303.6,4.3
1985-02-04,301.3,4.3
1985-02-05,302.1,4.3
1985-02-06,302.9,4.3
1985-02-07,301.7,4.3
1985-02-08,299.8,4.3
1985-02-11,300.2,4.3
1985-02-12,302.5,4.3
1985-02-13,303.2,4.3
1985-02-14,304.2,4.3
1985-02-15,304.0,4.3
1985-02-18,304.5,4.3
1985-02-19,302.6,4.3
1985-02-20,302.9,4.3
1985-02-21,299.9,4.3
1985-02-22,298.4,4.3
1985-02-25,284.3,4.3
1985-02-26,285.8,4.3
1985-02-27,290.8,4.3
1985-02-28,287.8,4.3
1985-03-01,287.3,4.3
1985-03-04,288.7,4.3
1985-03-05,287.9,4.3
1985-03-06,287.4,4.3
1985-03-07,289.6,4.3
1985-03-08,291.0,4.3
1985-03-11,291.0,4.3
1985-03-12,288.5,4.3
1985-03-13,290.3,4.3
1985-03-14,290.8,4.3
1985-03-15,292.7,4.3
1985-03-18,298.9,4.3
1985-03-19,316.8,4.3
1985-03-20,324.0,4.3
1985-03-21,318.5,4.3
1985-03-22,315.5,4.3
1985-03-25,314.6,4.3
1985-03-26,323.8,4.3
1985-03-27,330.4,4.3
1985-03-28,326.3,4.3
1985-03-29,329.3,4.3
1985-04-01,321.1,4.3
1985-04-02,318.8,4.3
1985-04-03,321.3,4.3
1985-04-04,316.8,4.3
1985-04-05,316.8,4.3
1985-04-08,316.8,4.3
1985-04-09,323.1,4.3
1985-04-10,327.3,4.3
1985-04-11,332.3,4.3
1985-04-12,329.9,4.3
1985-04-15,334.3,4.3
1985-04-16,330.5,4.3
1985-04-17,327.4,4.3
1985-04-18,329.8,4.3
1985-04-19,327.0,4.3
1985-04-22,327.8,4.3
1985-04-23,326.7,4.3
1985-04-24,322.0,4.3
1985-04-25,322.5,4.3
1985-04-26,323.5,4.3
1985-04-29,322.5,4.3
1985-04-30,321.4,4.3
1985-05-01,312.5,4.3
1985-05-02,313.3,4.3
1985-05-03,312.8,4.3
1985-05-06,312.8,4.3
1985-05-07,313.5,4.3
1985-05-08,312.9,4.3
1985-05-09,315.1,4.3
1985-05-10,314.5,4.3
1985-05-13,321.0,4.3
1985-05-14,326.5,4.3
1985-05-15,322.8,4.3
1985-05-16,320.1,4.3
1985-05-17,322.5,4.3
1985-05-20,323.3,4.3
1985-05-21,314.9,4.3
1985-05-22,316.3,4.3
1985-05-23,315.4,4.3
1985-05-24,314.7,4.3
1985-05-27,314.7,4.3
1985-05-28,311.3,4.3
1985-05-29,312.0,4.3
1985-05-30,314.6,4.3
1985-05-31,314.0,4.3
1985-06-03,318.1,4.3
1985-06-04,315.7,4.3
1985-06-05,314.2,4.3
1985-06-06,314.8,4.3
1985-06-07,314.3,4.3
1985-06-10,312.0,4.3
1985-06-11,315.0,4.3
1985-06-12,314.5,4.3
1985-06-13,313.8,4.3
1985-06-14,318.3,4.3
1985-06-17,318.9,4.3
1985-06-18,323.8,4.3
1985-06-19,325.4,4.3
1985-06-20,318.1,4.3
1985-06-21,313.5,4.3
1985-06-24,314.7,4.3
1985-06-25,315.5,4.3
1985-06-26,316.8,4.3
1985-06-27,315.0,4.3
1985-06-28,317.8,4.3
1985-07-01,313.9,4.3
1985-07-02,308.3,4.3
1985-07-03,310.4,4.3
1985-07-04,310.6,4.3
1985-07-05,311.6,4.3
1985-07-08,309.3,4.3
1985-07-09,314.9,4.3
1985-07-10,314.9,4.3
1985-07-11,313.6,4.3
1985-07-12,315.7,4.3
1985-07-15,315.9,4.3
1985-07-16,321.8,4.3
1985-07-17,325.6,4.3
1985-07-18,320.0,4.3
1985-07-19,318.9,4.3
1985-07-22,317.3,4.3
1985-07-23,322.5,4.3
1985-07-24,317.8,4.3
1985-07-25,317.4,4.3
1985-07-26,317.0,4.3
1985-07-29,326.5,4.3
1985-07-30,325.3,4.3
1985-07-31,327.5,4.3
1985-08-01,322.1,4.3
1985-08-02,320.5,4.3
1985-08-05,323.8,4.3
1985-08-06,319.8,4.3
1985-08-07,321.2,4.3
1985-08-08,322.5,4.3
1985-08-09,321.7,4.3
1985-08-12,326.7,4.3
1985-08-13,326.5,4.3
1985-08-14,326.0,4.3
1985-08-15,331.1,4.3
1985-08-16,335.4,4.3
1985-08-19,340.9,4.3
1985-08-20,334.2,4.3
1985-08-21,335.9,4.3
1985-08-22,335.5,4.3
1985-08-23,334.9,4.3
1985-08-26,334.9,4.3
1985-08-27,336.0,4.3
1985-08-28,340.9,4.3
1985-08-29,337.0,4.3
1985-08-30,333.3,4.3
1985-09-02,334.7,4.3
1985-09-03,328.2,4.3
1985-09-04,326.0,4.3
1985-09-05,325.8,4.3
1985-09-06,317.4,4.3
1985-09-09,319.4,4.3
1985-09-10,321.7,4.3
1985-09-11,320.8,4.3
1985-09-12,319.3,4.3
1985-09-13,321.3,4.3
1985-09-16,319.3,4.3
1985-09-17,317.6,4.3
1985-09-18,316.3,4.3
1985-09-19,316.3,4.3
1985-09-20,319.2,4.3
1985-09-23,327.5,4.3
1985-09-24,327.9,4.3
1985-09-25,328.5,4.3
1985-09-26,329.3,4.3
1985-09-27,328.6,4.3
1985-09-30,325.8,4.3
1985-10-01,322.3,4.3
1985-10-02,325.0,4.3
1985-10-03,324.9,4.3
1985-10-04,328.0,4.3
1985-10-07,325.8,4.3
1985-10-08,326.4,4.3
1985-10-09,326.6,4.3
1985-10-10,325.5,4.3
1985-10-11,325.6,4.3
1985-10-14,326.7,4.3
1985-10-15,327.0,4.3
1985-10-16,323.7,4.3
1985-10-17,325.5,4.3
1985-10-18,326.3,4.3
1985-10-21,326.2,4.3
1985-10-22,327.8,4.3
1985-10-23,325.9,4.3
1985-10-24,326.2,4.3
1985-10-25,325.4,4.3
1985-10-28,326.5,4.3
1985-10-29,326.3,4.3
1985-10-30,326.2,4.3
1985-10-31,325.1,4.3
1985-11-01,323.5,4.3
1985-11-04,325.4,4.3
1985-11-05,324.6,4.3
1985-11-06,324.4,4.3
1985-11-07,323.0,4.3
1985-11-08,322.0,4.3
1985-11-11,323.1,4.3
1985-11-12,323.1,4.3
1985-11-13,324.5,4.3
1985-11-14,325.3,4.3
1985-11-15,325.4,4.3
1985-11-18,323.5,4.3
1985-11-19,324.4,4.3
1985-11-20,325.7,4.3
1985-11-21,325.8,4.3
1985-11-22,326.5,4.3
1985-11-25,330.2,4.3
1985-11-26,331.3,4.3
1985-11-27,328.2,4.3
1985-11-28,326.3,4.3
1985-11-29,325.3,4.3
1985-12-02,321.5,4.3
1985-12-03,322.6,4.3
1985-12-04,324.2,4.3
1985-12-05,322.8,4.3
1985-12-06,322.3,4.3
1985-12-09,317.4,4.3
1985-12-10,317.0,4.3
1985-12-11,315.5,4.3
1985-12-12,317.5,4.3
1985-12-13,317.8,4.3
1985-12-16,318.6,4.3
1985-12-17,321.2,4.3
1985-12-18,320.1,4.3
1985-12-19,325.8,4.3
1985-12-20,325.6,4.3
1985-12-23,327.6,4.3
1985-12-24,324.9,4.3
1985-12-25,324.9,4.3
1985-12-26,324.9,4.3
1985-12-27,326.9,4.3
1985-12-30,326.8,4.3
1985-12-31,326.8,4.3
1986-01-01,326.8,4.3
1986-01-02,326.3,4.3
1986-01-03,326.8,4.3
1986-01-06,328.0,4.3
1986-01-07,330.0,4.3
1986-01-08,332.6,4.3
1986-01-09,333.5,4.3
1986-01-10,340.5,4.3
1986-01-13,339.4,4.3
1986-01-14,341.0,4.3
1986-01-15,346.8,4.3
1986-01-16,363.0,4.3
1986-01-17,352.6,4.3
1986-01-20,351.0,4.3
1986-01-21,356.5,4.3
1986-01-22,353.0,4.3
1986-01-23,350.3,4.3
1986-01-24,354.0,4.3
1986-01-27,358.4,4.3
1986-01-28,353.0,4.3
1986-01-29,353.3,4.3
1986-01-30,358.0,4.3
1986-01-31,350.5,4.3
1986-02-03,347.3,4.3
1986-02-04,338.6,4.3
1986-02-05,337.3,4.3
1986-02-06,337.1,4.3
1986-02-07,337.2,4.3
1986-02-10,340.2,4.3
1986-02-11,335.8,4.3
1986-02-12,337.3,4.3
1986-02-13,334.0,4.3
1986-02-14,331.4,4.3
1986-02-17,333.0,4.3
1986-02-18,337.3,4.3
1986-02-19,341.4,4.3
